,id,user_retweet_count,user_favirite_count,tweet_text,tweet_user_location,tweet_created_date
335,1546603357288206336,0,10,Picked my youngest up from day camp at the park and there’s a sign for a “Freedom Rally” (🤮) with Jensen and Birk tonight. Honestly made my stomach turn.,Minnesota,2022-07-11 21:12:29
336,1546602167221555209,0,0,"Heartstrings freedom of bed each day. There are no more
؟?
نمشے

🔹W77🔹
🔹W77🔹
🔹W77🔹",,2022-07-11 21:07:45
337,1546601929803014144,2,7,"Day 11 of 25 

In your journey to financial freedom, you need the confidence to say “NO” to things

There’s no harm in saying “I can’t afford this right now” or “It’s not within my budget”

You don’t need to impress anyone, just be YOU &amp; make the best decisions with your MONEY","Lagos, Nigeria",2022-07-11 21:06:49
338,1546601919950426112,35,110,"Voices for freedom;

The case rates per 100,000 population in NZ

Rolling 7-Day Average - Cases:

Non-vx: 25 per 100K 

Fully-vx: 54 per 100K 

Boosted: 107 per 100K

For the boosted that is over 4 x the rate of those who chose to decline.

Let that sink in!",Horowhenua District,2022-07-11 21:06:46
339,1546601704094896129,0,0,"@facinghistory Facing History and Ourselves uses lessons of history to challenge teachers and their students to stand up to bigotry and hate.
Now, this is what our students and many adults need to study.
Here is another one 
https://t.co/KK742lGkRr","Nashville,TN",2022-07-11 21:05:55
340,1546600807260364800,72,255,"In 8 days it will be 1 year since the PMs first freedom day. Everyone feeling free from covid? Just got a text from my GP surgery about mandatory masking. Was totally ridiculous to remove it in the first place. Turns out freedom was ideological nonsense who knew, Oh. oh.. 🙄🤦🏻‍♀️😷",,2022-07-11 21:02:21
341,1546600678990090240,0,13,"next day in an empty house with neither of their dads in sight. At first, they were confused and a little pleased at their newfound freedom. The longer time went on, the more concerned they got. They ran out of the house they'd grown up in. Number One Hero, Deku, was patrolling","💕23, she/her, minors dni 💕",2022-07-11 21:01:50
342,1546600662514823168,0,0,"The ""Supreme"" Court has made women, once again, into second class citizens. The US government can tell women if they have the freedom of choice over their own bodies.  This is a very sad day in our country, that at one time, praised individual freedom.","Roseville, California",2022-07-11 21:01:47
343,1546600259383541760,0,3,"We all make so many great memories when we're out on a boat - and Freedom Boat Club wants to hear yours! Share your best day on a boat now at https://t.co/xUMt8I0BUF and we might share your story! 
#FreedomBoatClub #BoatingMadeSimple #YouBelongHere https://t.co/Kt1ohCsDeO",Somewhere on the Water,2022-07-11 21:00:10
344,1546600230170288129,0,0,Tax freedom day: the day you begin earning money for yourself. #TaxFreedomDay https://t.co/321hyCosMt,"Morgantown, WV",2022-07-11 21:00:03
345,1546600228001923074,0,0,Video of the Day: The day Cubans could almost taste freedom  https://t.co/dFtFhA5I82 https://t.co/7UqmF0fMAU,"Miami, Florida",2022-07-11 21:00:03
346,1546600101329649666,0,3,"I often wonder if I should’ve left my small biz as my side hustle, kept my day job and just stacked the money. Entrepreneurship is very hard but the freedom is rewarding 🤔","Chicago, IL",2022-07-11 20:59:33
347,1546600062872178688,0,0,"@SkyNews What's this?
No more restrictions, freedom day, Covid is over.
None of it was true, so yet more lies from government and now you expect people to not complain about restrictions coming back.
They should never have gone away, until Covid was under control or gone.",,2022-07-11 20:59:24
348,1546600008060895232,0,1,"@davids_tta @Mollyjake3 Very true. I'm happy to pay the price for their freedom, because at the end of the day, letting Putin get away with invading Ukraine is just the start. He's a loose cannon and needs taking down a peg or three.","Southampton, UK",2022-07-11 20:59:11
349,1546599347265077250,0,0,"@FoxNews @TGowdySC The USA, the only country in the world that one can go to and get 3 balanced meals a day.The USA, the last resort for human freedom. The USA, the foundation and pillar of democracy, one man one vote.  Are you with me? Please stop the violence and threats against representatives.",,2022-07-11 20:56:33
350,1546599270513524736,0,0,"@MayraFlores2022 The USA, the only country in the world that one can go to and get 3 balanced meals a day.The USA, the last resort for human freedom. The USA, the foundation and pillar of democracy, one man one vote.  Are you with me? Please stop the violence and threats against representatives.",,2022-07-11 20:56:15
351,1546599174816276482,0,0,"@CNN The USA, the only country in the world that one can go to and get 3 balanced meals a day.The USA, the last resort for human freedom. The USA, the foundation and pillar of democracy, one man one vote.  Are you with me? Please stop the violence and threats against representatives.",,2022-07-11 20:55:52
352,1546599138673975300,0,0,"@thehill The USA, the only country in the world that one can go to and get 3 balanced meals a day.The USA, the last resort for human freedom. The USA, the foundation and pillar of democracy, one man one vote.  Are you with me? Please stop the violence and threats against representatives.",,2022-07-11 20:55:43
353,1546599052049014786,0,0,"@FoxNews The USA, the only country in the world that one can go to and get 3 balanced meals a day.The USA, the last resort for human freedom. The USA, the foundation and pillar of democracy, one man one vote.  Are you with me? Please stop the violence and threats against representatives.",,2022-07-11 20:55:23
354,1546599018104496130,0,0,"@MSNBC The USA, the only country in the world that one can go to and get 3 balanced meals a day.The USA, the last resort for human freedom. The USA, the foundation and pillar of democracy, one man one vote.  Are you with me? Please stop the violence and threats against representatives.",,2022-07-11 20:55:14
355,1546598981052108800,0,0,"@DavidCornDC @MeidasTouch The USA, the only country in the world that one can go to and get 3 balanced meals a day.The USA, the last resort for human freedom. The USA, the foundation and pillar of democracy, one man one vote.  Are you with me? Please stop the violence and threats against representatives.",,2022-07-11 20:55:06
356,1546598697236144128,0,0,"#SuccessTip #InternetMarketing #NetworkMarketingSuccess If you'd like to engage numerous top-notch, sales opportunities to view ones home business day-by-day? in this case social bookmarking is the ideal... confirmation will be here https://t.co/kIYLWpHwzy https://t.co/6Cgy7XJFZC","London, England",2022-07-11 20:53:58
357,1546597917997375492,0,1,"@theangriestbuni Even President Jefferson, who was deeply religious (hypocrite, but still) said that he refused to institute a day of prayer after national tragedies. https://t.co/sWiAXoVHuN)%20side%20of%20that%20wall.",Megalopolis,2022-07-11 20:50:52
358,1546597460952358913,0,3,"🪂 FLYING THE FLAG 🪂 

🏳️‍🌈 The SESKU Pride team was privileged to be invited to Wakefield Armed Forces Day 2022 in #Pontefract and even more honoured to be able to donate a rainbow freedom flag to The Wings Parachute Display Team. 🚁 

🏳️‍🌈 #SeskuPride #SESKU #LGBT+ 🏳️‍⚧️ https://t.co/QIxZCaT3WL","South Kirkby, England",2022-07-11 20:49:03
359,1546597380916649987,0,1,"@Amouranth YA HUBBY MR PETER PARKER/SPIDER-MAN IS ONLINE TRYIN HIS VERYBEST 2 LOCATE N PINPOINT YA IRRESISTIBLE 1N ONLY BEYOND VERYBEAUTIFUL CRYSTALCLEAR💎 REALITY FREEDOM OUTSIDECRAFT N TREND MR PARKER WANT 2 SAMPLE YA STRAWBERRY JAM💄R ON YA IRRESISTIBLE LIPZ,U DONE MADE HIS DAY C-R B.L.F","Huntsville,AL",2022-07-11 20:48:44
360,1546596544035569664,0,2,"@britshevik @em_hmux No one celebrating their faith are automatically said to be ""doing magic"", except for vodou. Going back at least to the Bois-Caïman ceremony before the massive slave revolts which to this day is still characterized as ""the brutes making a pact with the devil for their freedom"".",internationalMARXISTuniversity,2022-07-11 20:45:25
361,1546596450427092994,0,0,"@BullshitBuster_ @GBNEWS Read it already, I know. 

She talks about decisions to lift restrictions. Freedom Day was July 29th, and they planned it months earlier.

She's talking nonsense is my point.",,2022-07-11 20:45:02
362,1546596410975567873,0,0,I just finished day 1 of the @YouVersion plan 'Find Freedom In God's Favor'. Check it out here: https://t.co/P77I4y3W9o https://t.co/xi2NxaThtN,Gauteng,2022-07-11 20:44:53
363,1546595783092355073,0,1,"@TheBlackKristy1 @Sapper02321224 @Mavairohax @ShadowAzdaja @not__vee @TArchcast I always thought Libertarians believed in personal rights and freedom, but these days they feel more like boys who’ve moved out of mom’s house and are eating 6000 calories a day and getting three hours of sleep, because mom can’t tell them what to do any more.",,2022-07-11 20:42:23
364,1546595428266872832,0,2,"@Kynsofficial For the freedom. Working from home and being able to work from anywhere in the world at anytime of the day, it just so amazing... ✌🏾","Lagos, Nigeria",2022-07-11 20:40:59
365,1546595350647128064,0,0,#MLMleads #NetworkMarketingRecruiting #HomeBiz In the present day you are able to reach a wide variety of fine quality qualified prospects thinking about the work from home business; applying this process https://t.co/L4ZQ1QCCYl https://t.co/TXOGWdY1Q5,"London, England",2022-07-11 20:40:40
366,1546594765831110659,0,0,"@AlfaEsparta 
The Iranian Resistance have been fighting for freedom for more than 50 yrs.

July 23rd is the day of holding annual gathering by Iranian resistance for #FreeIran2022.

I invite you to join us and invite your friends.

https://t.co/unjRoIUMDo",,2022-07-11 20:38:21
367,1546594440265048064,0,0,@woye1 You don hear one day say Muslim and Christians fight for Edo state ?,,2022-07-11 20:37:03
368,1546593674859102212,0,1,it be a blessed day for freedom when this happens..had to add the right one.the expression on his face. https://t.co/Qt8LPrm28S,,2022-07-11 20:34:01
369,1546592161533235200,0,1,"nothing replaces the freedom to do whatever you want at any moment any day of the week

-work on projects you like
-workout whenever you want
-eat whenever you want
-read/write/tinker/leisure whenever","Austin, TX",2022-07-11 20:28:00
370,1546591221140885504,0,0,@OleItumbi Freedom to sleep all day no work.,"Simba, Kenya",2022-07-11 20:24:16
371,1546591126936625152,0,2,Hahaaa living life is so dumb because we literally have the freedom to pretty much do whatever we want all day but we choose to do (gestures wildly) THIS with most of our time,"California, USA",2022-07-11 20:23:53
372,1546591119416459267,0,2,There’s no better way to celebrate Independence Day than by spectacularly declaring that Women have a right to reproductive freedom.  @Mortons #WomensRightsAreHumanRights https://t.co/oKLg9blgx6,,2022-07-11 20:23:51
373,1546590685666721792,0,11,"Love all, trust a few, do wrong to none

William Shakespeare 

N8. It was a long day. Be kind. Support freedom. Stop hate. Keep up the good fight. Strive to be happy.

Glory to Ukraine! Слава Україні! Slava Ukraini! ✊🏻🇺🇦💙💛","Hamburg, Deutschland",2022-07-11 20:22:08
374,1546590275027365890,0,0,"Muscle, bone, there freedom to be the day of
؟?
نمشے

🔹C99🔹
🔹C99🔹
🔹C99🔹",,2022-07-11 20:20:30
375,1546589817886105605,7,6,Day 25/26 #100DaysOfCode last week I did a few codewars questions but slacked off last week due to having a short break in the course. It was lush. I went to the pub on a work night even. Such freedom,"The Big Smoke, UK",2022-07-11 20:18:41
376,1546589564432781312,0,0,@stuartpstevens @POTUS I love ole Joe! He's not perfect but I will take him any day over the insane anti freedom maniacs on the other side!!,,2022-07-11 20:17:41
377,1546589022591619072,1,1,"Good day, dear friends.🙏
Please support the people of Iran for freedom and democracy.🤞
I just took action with @Maryam_Rajavi : Free #Iran World Summit 2022. 
#WecanAndMust #FreeIran2022 #HearIran2022  🤝https://t.co/oEdpqCNEdU",,2022-07-11 20:15:31
378,1546588862851563524,0,0,@WarriorFijian @firemama5 @COVID_guy_nyc @_mbdr_ If you look at real world data then you will see that when the UK ended mask mandates the number of Covid cases grew.  Freedom day 19/07/2021: https://t.co/MitWvJsAFX,"Grantham, England",2022-07-11 20:14:53
379,1546588854697791488,0,0,"'Don't be afraid 
of your freedom
Be free to do what you want 
any old time' ☮️🎶

#TheSoupDragons @HifiSean reviewed in Smash Hits on this day '90 📝

They could never spot a hit even if it bit them in the backside 🙃😁 https://t.co/jB7My7We8u","Citizen of Imagi Nation, residing in Synchroni City. Longing for Doggerland to be reclaimed from the North Sea. Lord Summerisle of your mind",2022-07-11 20:14:51
380,1546588444289388546,0,0,"#NetworkMarketingLeads Want to draw many high quality, clients to think about the business day-by-day? in this case social networking works miracles, data is finally here https://t.co/9OU6mAx0nU https://t.co/1cneZ3rfSF",,2022-07-11 20:13:13
381,1546588273321119748,0,0,"adulthood can be so bittersweet 😩 i wishhhhh I had all the availability I had back in the day, but with all the freedom I have rn 😭😭😭",,2022-07-11 20:12:33
382,1546587206038343680,0,0,@kenolin1 Because us Democrats don't bother to show up election day! VOTE! Vote like your life and freedom depend on it! Because it does!!!,,2022-07-11 20:08:18
383,1546585922195673089,1,1,"@IntlCrimCourt Democracy &amp; human rights violations are the orders of the day in Uganda by a puppet dictator @KagutaMuseveni. @BarackObama stand with Ugandans 2 get our freedom
#RiseupUg
#Article3Ug
#M7Mustgo
#WeAreRemovingaDictator
@SecBlinken
@POTUS
@StateDept
@hrw
@IntlCrimCourt
@vickyford https://t.co/6xa38ULpoz",,2022-07-11 20:03:12
384,1546585594670751744,0,0,The day Harvey gets her freedom from Chameleon is the day I'll know peace🤧🤧,she/her,2022-07-11 20:01:54
385,1546585322028498947,0,0,"@omglolwut U sir are not understanding that I am dividing this issue into 2 separate ones; 1 of freedom of speech from the student, &amp; 1 of freedom of speech for the professor. YOU are saying that the student holds supremecy, while I am saying both people hold value as individuals. good day.","Dayton, OH",2022-07-11 20:00:49
386,1546585153023229953,0,0,"@kydrtfarmby2 After the day I’ve had today, hand me the sledgehammer and move over! 💥💥💥. 😂🤣",In Nature,2022-07-11 20:00:09
387,1546584733991272449,1,0,"A man who spent two decades behind bars for the murders of two Victorian police officers is this morning waking up to his first full day of freedom. @IzaStaskowski #9News 

READ MORE: https://t.co/NKjipxnKmW https://t.co/JFFCAd2fvZ","Melbourne, Australia",2022-07-11 19:58:29
388,1546584733206777856,2,5,"@nut_meggy If Alberta is an UCP holiday, perhaps it might be better named one of the following:

• Freedom from Jason Day.
• Debacle Day.
• Incompetence Day.
• Mask Day.
• Shandemic Day.
• COVID Day.","Alberta, Canada",2022-07-11 19:58:29
389,1546584267269996547,0,3,"@LadyIzdihar I was just saying that's why there are so many diff religions till this day in Russia as USSR national religion is atheist, thus allowing real freedom of religion","Communist, Wakanda",2022-07-11 19:56:38
390,1546584210818867200,0,2,"Eternal freedom is greater than political or national freedom. Think on this. We will all die one day no matter where we live, who we are, and no matter our politics. Are you eternally free?","Oklahoma, USA",2022-07-11 19:56:24
391,1546584180464689152,0,1,"All John brown slander invalid as fuck, one of the only good white figures of his day, arguably the most dedicated white man to the cause of freedom.",,2022-07-11 19:56:17
392,1546584169710424064,0,0,"@Davidlaz @JoshMankiewicz He’s making too much money (though he doesn’t need it) and is having too much influence with his podcast-for-the-knuckle-draggers to go rogue now.
Besides, one day another President Goblin might give him the Presidential Medal of Freedom, too.",East of the Pacific,2022-07-11 19:56:14
393,1546582787083407361,0,0,@TheInsiderSA @CapitecBankSA #capiteclivebetter With the freedom I have I can do and go anywhere. I would love to see Table mountain in Cape Town 🏔 one day.,,2022-07-11 19:50:45
394,1546581941197086721,0,2,@WorcsWhitehouse @Freedom_Capture The kitchen's too hot for a day/evening like today! #WorcestershireHour,"Worcestershire, UK",2022-07-11 19:47:23
395,1546581469472210946,0,1,"#EmailMarketing #MLMsuccess #BloggingTips Want to draw many high quality, clients to think about the business day-by-day? in this case social networking works miracles, data is finally here https://t.co/clkeBou37Y https://t.co/o7rU90Fqd6","London, England",2022-07-11 19:45:31
396,1546581255940194304,0,0,"#JamesHicks The easiest way to create  your company would be to generate a lot of day to day traffic , https://t.co/59dun8wO1S  #NetworkMarketingSuccess https://t.co/LjI3JMsW7p","London, England",2022-07-11 19:44:40
397,1546580759166722048,1,2,A man who spent two decades behind bars for the murders of two Victorian police officers is this morning waking up to his first full day of freedom. #9Today https://t.co/K68baHlJ8d,Australia,2022-07-11 19:42:41
398,1546580379531878401,0,2,@ShehryarReal 17th July Freedom Day insha Allah,,2022-07-11 19:41:11
399,1546580100983898112,0,0,"@Dazynick1 No,the drc government has capitalism on what people love in kin @music. They have offert it to then as a present for freedom day",,2022-07-11 19:40:04
400,1546579917814513666,0,0,"@pchdotcom It would be Nice if it was a #beach ⛱️🌴😎 day for Me Yet,How can it be ? If I don't Gain Financial #Freedom Wishing for a Miracle to Come True TONIGHT 🙏 or Soon #InitToWinIt #Sweeps  ""LUCKY"" #BigCheck #SUPERPRIZE #PCHOpeningDoors #PCHPrizePatrol #PCH 

Dave 🤑 ✌️","Duluth,Minnesota USA",2022-07-11 19:39:21
401,1546579754207399937,3,4,"One year ago today (#11J), thousands of Cubans flooded the streets in protest of the repressive, Communist Castro regime.

To this day, we are still seeing unjust arrests and indictments of Cubans demanding freedom. 

(1/2)

#SOSCuba https://t.co/gK7OTgJae1",New Jersey,2022-07-11 19:38:42
402,1546579169076809728,1,3,"Nelson Mandela International Day, 18 July, For Freedom, Justice and Democracy https://t.co/PSZz0ElB5l",,2022-07-11 19:36:22
403,1546578817086640128,0,3,@SheeshLaBoi @theuttermost @Freedom_35ers @T_O_Double_M_Y @LayZtee_ One day https://t.co/i1arCqVHGa,,2022-07-11 19:34:58
404,1546578701055303686,0,4,"@SheeshLaBoi @theuttermost @colletta_nick @Freedom_35ers @T_O_Double_M_Y @LayZtee_ Wen CNFT track day? 

#RacerFollowRacer","KuCoin, CNFT.Tools",2022-07-11 19:34:31
405,1546578603130904582,0,0,"#ResidualIncome #InternetMarketing #OnlineSales If you want to get heaps of top, potential business partners to see the venture each and every day? in this case social websites works miracles; facts is here https://t.co/DEmFBcx62N https://t.co/LKMWLyKWxh","Bournemouth, England",2022-07-11 19:34:07
406,1546578077437726720,0,3,"@TheXIF You can have a freedom day, two years from now where you clear out your ban / mute list! I find that curates things well",Socal,2022-07-11 19:32:02
407,1546577926212157440,0,0,@citizentvkenya The media despite its freedom should choose  either to be the audience or the narrator...Tinga funded audince we've known you for a while.Hustlers never go to the market on non market days.Lets meet on that market day..mwenye atafika bei ya Mkenya will just take it,,2022-07-11 19:31:26
408,1546576515030257669,0,1,@Vaetilda You really should! I wasnt feeling any game lately &amp; was in a big Slump but this huuuge map of diverse areas and the total freedom makes one never want to quit the game 😆 so much to Do! Spent all day building a railroad and a cozy garden wall base today and didnt fight a thing☺️,,2022-07-11 19:25:49
409,1546576456054185984,1,2,"to obtain an education. However, she finally had freedom and has worked so hard (in terrible jobs/workplaces) to ensure I was given all the opportunities that she never had. I didn’t know being a lawyer was my moms dream until the day I graduated law school. 2/3","Winnipeg, Manitoba",2022-07-11 19:25:35
410,1546576421765652480,0,9,"July 11, 2017
One of my best days in my memory
It’s the joy understanding and freedom that was in the room that made me fall in love with 3 people (Quira took the picture but we didn’t all get one together 💔) that day. 
And it made me love myself a lil more https://t.co/3f2ZtuYcQh",,2022-07-11 19:25:27
411,1546576162461188098,31,279,"This was such a lovely day!  

The grassroots movement standing up for sex based rights was well represented in the House of Lords.

The freedom to talk about the sexes is a canary in the coalmine issue https://t.co/oqfNl96IXO",,2022-07-11 19:24:25
412,1546575275198234624,0,0,"Why fund those complicit in child coercion &amp; extortion disguised as “camp day”, “sports”, &amp; “education”? 🚨🧬💉☠️ #cooltosayno #UnitedWeWin #Freedom https://t.co/t4drN1qfVk",Canada,2022-07-11 19:20:54
413,1546575020759158784,3,5,very few non-snitches in the professional class. you can strategically decide to not uphold stupid rules and laws but at the end of the day you love rules and their enforcement more than actual freedom,"durham, nc",2022-07-11 19:19:53
414,1546574990400708608,0,0,"Day 192 - Freedom is... trusting your choices

https://t.co/zJRySCrrZG","Santa Fe, NM",2022-07-11 19:19:46
415,1546574732824158209,4,6,"In the US, cursing is considered too ""indecent"" for basic cable TV, but cable ""news"" having people tell eliminationist lies about refugees EVERY DAY and calling them ""poison"" and spreading Nazi propaganda that fascist mass-murderers include in their manifestos is not. Freedom. 🥴",🐢🏝,2022-07-11 19:18:44
416,1546574692353449987,0,2,"@DeanHedges3 @BrunTheBear @Farmboy1972 @BenefactrChurch Cool. I'm good, thanks.

Thank you for taking the time to explain how you've redefined freedom to mean 'free to follow the rules, even if violating the rules causes no one harm'.

I appreciate you putting in the effort to have a civil conversation. Have a good day! https://t.co/rCxL1ljH4i","Guelph, Ontario",2022-07-11 19:18:35
417,1546574392083324928,1,16,"The spirit of the air
Fulfils my lungs
As the sound of rain
Like a million tiny drums
Plays nature’s radio
I dance to the sounds
With freedom between my toes
As the beautiful light of day
Creates shapes with my shadow
I splash through the puddles
And kick up miniature rainbows","Dunfermline, Scotland",2022-07-11 19:17:23
418,1546574124297998338,1,3,#WorcestershireHour A moment the other day to capture the skyline at sunset! https://t.co/R41xd9NRbb,"Worcester, England",2022-07-11 19:16:19
419,1546574014340112386,0,1,"@Sinbad51979702 Yes, freedom for the corporate and banking cabal to run the world as they see fit and maintain its rules based world order where the said cabal invents and reinvents the rules depending on what suits them on any particular day.",,2022-07-11 19:15:53
420,1546573571991937024,0,1,"@freedomsenpai gm freedom, have a nice day as well",,2022-07-11 19:14:08
421,1546573493902491648,0,0,"@CoconutBGaming wtf,that easy. A house all day....u know coz all of the freedom?!?!?!?!?",,2022-07-11 19:13:49
422,1546573482426658818,1,7,"@SpenceRPR_ @TheReaperCoin ooh, that's a tough one.  XRP could get news from the case any day that shoots it past $1 again.

on the other hand, we know the Team at #Reaper is working hard quietly in the background and could drop this in our laps any day as well.  

Either way I'll be happy 😉",,2022-07-11 19:13:46
423,1546573233461161984,0,0,"Today was such a nice day as a Ohmnon lovebot but a lot of things are happening irl and it's making me more anxious by each passing day,i keep getting the feeling of i don't belong here and i want to break free from everything but I've no idea what break or freedom I'm talking",she/her •20• ,2022-07-11 19:12:47
424,1546572957622964224,0,1,@TheMoonCarl 1 billion people.... they could break free from their government ian instant. one day the revolution of freedom will start from china. land of experiments in social control,,2022-07-11 19:11:41
425,1546572832439762947,0,0,"“I bring you Rock ‘n’ Roll with the hope that one day it will open the doors of freedom.” Bruce Springsteen 1988. Then one year later 🙌🏼🙏🏼❤️

Chimes of Freedom - Bruce Springsteen (live at Radrennbahn Weissensee, E... https://t.co/EZyxDQsoJw via @YouTube","Hudson, OH",2022-07-11 19:11:11
426,1546572491031805953,0,0,"America post-freedom:

Day 538 of fake election winners

Week 121 of two weeks to flatten the curve

#TrumpWon2020 #ElectionFraud #ChairmanBiden #PeoplesRepublicOfAmerica #ChineseVirus #HeilCovid #WelcomeTo1984 #WhoIsJohnGalt #LetsGoBrandon #ResistCommunism",the right side of the aisle,2022-07-11 19:09:50
427,1546572414099886080,0,1,These kids have the audacity to tell me they miss school at 3:05 on this the first day of freedom? https://t.co/leI6o4hrCt,758,2022-07-11 19:09:32
428,1546572325704826884,0,0,"Day 191 - Freedom is... being part of the solution

https://t.co/GO5H118tFi","Santa Fe, NM",2022-07-11 19:09:11
429,1546572316301090817,0,1,"Free speech is a thing. So is freedom of choice… from seeing your ignorant lies and  rhetoric every day. Congrats, you’re learning things! 🥹👏🏽👏🏽 https://t.co/F25YBzuOIC","Colorado, USA",2022-07-11 19:09:08
430,1546572293404516354,0,4,"I appreciate everyone who went to war in the US military if they actually had good intent, but from everything I learned in school, none of them are fightin for our “freedom”.. where does that come from like why’d somebody just lie one day? There was only one war for our freedom?",817/806 TX 🇲🇽,2022-07-11 19:09:03
431,1546571571346739202,0,0,"Boris Johnson PM deserves a huge thank you for listening to the people of Britain and returning our freedom from the EU Dictators EU. Along came 30 plus Brutus knives out more than ready to finish off Boris for their own selfish Egos The day of Caesar came again.
but Brutus fell",United Kingdom,2022-07-11 19:06:11
432,1546571318799245317,0,0,Iranian women and their stalwart male allies are organizing a day free of hejab tomorrow #۲۱_تیرماه. They will risk imprisonment and torture. Civil disobedience gains ground toward overthrow for freedom and gender equality. And the West's feminists pay no heed. #حجاب_بی_حجاب https://t.co/F3lkTdvXK1,,2022-07-11 19:05:10
433,1546571202113589248,3,6,"@NtxooArt Our words will not grow old, freedom will unfold, until the day we grow old. Many moons and stars will pass us by, but we are still here, raising our hearts to the sky. 💫","Spokane, WA",2022-07-11 19:04:43
434,1546570770859556865,163,475,"Freedom of the Press Foundation: ""We continue to urge the Biden administration to drop this prosecution...every day (the prosecution of Julian Assange) continues to further undermine the First Amendment https://t.co/i1QcUTd785",Everywhere,2022-07-11 19:03:00
435,1546570720473485312,0,2,"I am deeply committed to elevating the voices of Cubans and our exile community in the fight for liberty. To championing the cause of freedom, democracy, and human rights - and to one day soon, in our lifetime, see a #CubaLibre. #FLSD38 #PatriaYVida https://t.co/VOxlIkSBEM","Miami, FL",2022-07-11 19:02:48
436,1546570494266286081,0,0,@PrinceR57877701 @OmoteBiafra You that's talking have you seen a genuine agitator for freedom post nudes of a female for fraud. What does it show. Do you think Ekpa will last a day if Nigerian government go after him that Nigerian government have been going against this ipob dos but failed.,Somewhereonearth,2022-07-11 19:01:54
437,1546569936142848003,0,0,"@RepSwalwell 😂😂😂😂😂😂😂 I needed this laugh, I’ve been having a rough day. Anyways, this entire tweet is a bold face lie. Libs pushing for vaccination mandates, Gun control, big government oversight over every aspect of our lives. That’s not freedom my friend, whoever you are.","Manhattan, KS",2022-07-11 18:59:41
438,1546569669401796609,0,0,"@ProfMMurray OMG. TJ enslaved over 200 people, including his own children, and only understood the concept of ""freedom"" because he witnessed and perpetrated ""unfreedom"" every day of his life. Good grief these people make me sick.",,2022-07-11 18:58:37
439,1546569622446608385,1,3,@newsman411 @milamiarose The best for her would be the demise of freedom in the west and green tyranny at a global level. The only thing I wish for her is that she wakes up one day and sees that she was used to perpetuate a lie. Likely won’t happen so I will continue to look at her with contempt. https://t.co/EVFrMQ3bqR,,2022-07-11 18:58:26
440,1546569202990989312,1,3,"Each day that passes we trust that Morgan is a little closer to freedom. The psych reports need to be honest, accurate and unbiased and show Morgan for the wonderful girl she now is. She is not a danger to ANYONE. #helpmorgangeyser #SecondLife","England, United Kingdom",2022-07-11 18:56:46
441,1546569121822920706,0,0,"@joelrainey @SteveSchirmer Perhaps it is not hair splitting. Even if it is not, I think we also need a realistic view that our ""freedom of religion"" and First Amendment rights don't promise our tax exemption status. Churches can function without it, and might have to one day. See it then as a gift for now.","Auburn, AL",2022-07-11 18:56:27
442,1546568718464847877,0,0,"On His last day, Jesus was aware he would be taken captive and crucified. How did he spend his last moments in freedom and life? He got on his knees and washed the feet of his followers.","Okanagan, British Columbia",2022-07-11 18:54:50
443,1546568656007708672,0,0,5th September will become Freedom Day,The Universe.,2022-07-11 18:54:36
444,1546567946885103616,0,3,"Choose when &amp; where &amp; how to work.

It's difficult to imagine going back to sitting in a room full of people for +8hrs a day

once you've experienced the freedom and productivity remote work (done right) unleashes. https://t.co/DHPyYQijjA",Cologne 🇩🇪 + Remote 🇪🇺🇲🇽,2022-07-11 18:51:47
445,1546567939134038017,0,2,@sathindetection every day we are denied true freedom when venti is not allowed to top,Canada,2022-07-11 18:51:45
446,1546567915050516480,0,1,"Protest of july says so many lessons  to the people and politicians.
Everyone should know that history will repeat. A ruler can enslave and subdue his people. But one day there will be a light of freedom in the dark sky.",Sri Lanka,2022-07-11 18:51:39
447,1546567771747672070,0,1,@ItsLany Like you’ll have no freedom ever. I hope I’m mature enough to want this one day but 🫤,,2022-07-11 18:51:05
448,1546567755788328961,0,0,"@LPTN1776 Talking to a Canadian (🤦‍♂️) about Canada vs the U.S. and this was his exact reply -

“I'll take my ""socialism"" over your ""freedom"" any day of the week and oppression shouldn’t be confused with responsibility.”

I guess giving up freedoms for the greater good is the only way…",,2022-07-11 18:51:01
449,1546567585868795912,1,26,"Summer markets can be very tricky and often quite boring.  If you want freedom from staring at screens all day with a method that gets you involved in the right names at the right times, come check out the Founder’s Summer Special at

https://t.co/Zx2eYl6RjH

7 day free trail 😎","Chesterfield, MO",2022-07-11 18:50:20
450,1546567465148289026,0,0,"The Tennessee Hemophilia &amp; Bleeding Disorders Foundation is hosting Camp Freedom, a 6 day event that provides a recreational, educational camp to empower children with bleeding disorders while promoting self-esteem and independence. For more info, visit https://t.co/twwectaFod.",Tennessee,2022-07-11 18:49:52
451,1546566949236260864,0,0,"@JohnnyProfit @zibbub @MSNBC You are missing the entire point. No one disagrees the modern KKK will be GOP supporters more than likely. But who founded the KKK, what party fought against black freedom since day one? Why do Dems hide from that history?",,2022-07-11 18:47:49
452,1546566290680209408,0,1,@obynonwachineke @EMEGO7 @okorie_obianaso @MuoEze @DrKen43273749 @ChinasaNworu You that talking have you seen a genuine agitator for freedom post nudes of a female for fraud. What does it show. Do you think Ekpa will last a day if Nigerian government go after him that Nigerian government have been going against this ipob dos but failed.,Somewhereonearth,2022-07-11 18:45:12
